,prdtypecode
93781.0,10
93782.0,1281
93783.0,2060
93784.0,1281
93785.0,10
93786.0,2522
93787.0,10
93788.0,1160
93789.0,2403
93790.0,1940
93791.0,10
93792.0,2280
93793.0,2060
93794.0,2583
93795.0,2280
93796.0,1300
93797.0,2462
93798.0,1920
93799.0,2583
93800.0,2583
93801.0,2522
93802.0,2585
93803.0,1300
93804.0,2583
93805.0,2280
93806.0,1280
93807.0,10
93808.0,2585
93809.0,2403
93810.0,10
93811.0,10
93812.0,2582
93813.0,2280
93814.0,2583
93815.0,1160
93816.0,1302
93817.0,40
93818.0,1560
93819.0,1920
93820.0,1302
93821.0,1160
93822.0,1280
93823.0,1140
93824.0,2462
93825.0,1920
93826.0,1560
93827.0,1320
93828.0,1281
93829.0,1140
93830.0,2705
93831.0,2403
93832.0,2280
93833.0,1302
93834.0,2583
93835.0,2583
93836.0,1320
93837.0,2280
93838.0,2583
93839.0,2583
93840.0,2585
93841.0,10
93842.0,2583
93843.0,1320
93844.0,40
93845.0,2280
93846.0,1160
93847.0,2060
93848.0,2280
93849.0,2583
93850.0,2583
93851.0,1281
93852.0,2705
93853.0,1920
93854.0,1160
93855.0,1302
93856.0,1320
93857.0,2905
93858.0,2905
93859.0,2583
93860.0,2522
93861.0,1281
93862.0,1560
93863.0,2583
93864.0,2905
93865.0,2705
93866.0,1320
93867.0,2403
93868.0,2583
93869.0,2583
93870.0,2060
93871.0,1560
93872.0,2583
93873.0,2705
93874.0,2905
93875.0,10
93876.0,1160
93877.0,2403
93878.0,1302
93879.0,2583
93880.0,1320
93881.0,1920
93882.0,1940
93883.0,2583
93884.0,2583
93885.0,1300
93886.0,1280
93887.0,2583
93888.0,1920
93889.0,2522
93890.0,1560
93891.0,2280
93892.0,2403
93893.0,2060
93894.0,1160
93895.0,2403
93896.0,2582
93897.0,2060
93898.0,2582
93899.0,1920
93900.0,2582
93901.0,1302
93902.0,1300
93903.0,2522
93904.0,1560
93905.0,1140
93906.0,50
93907.0,2522
93908.0,1940
93909.0,2403
93910.0,1140
93911.0,10
93912.0,1560
93913.0,1940
93914.0,2403
93915.0,2582
93916.0,10
93917.0,1140
93918.0,2403
93919.0,2905
93920.0,1920
93921.0,2583
93922.0,1281
93923.0,2060
93924.0,2522
93925.0,1560
93926.0,2060
93927.0,2403
93928.0,1280
93929.0,2280
93930.0,2060
93931.0,2060
93932.0,1320
93933.0,2582
93934.0,1320
93935.0,2280
93936.0,1920
93937.0,1160
93938.0,2522
93939.0,2280
93940.0,2583
93941.0,2585
93942.0,1320
93943.0,2583
93944.0,1300
93945.0,1160
93946.0,1302
93947.0,1560
93948.0,2060
93949.0,1180
93950.0,2403
93951.0,1320
93952.0,1140
93953.0,1300
93954.0,1940
93955.0,2705
93956.0,1300
93957.0,2522
93958.0,2403
93959.0,2522
93960.0,1320
93961.0,2060
93962.0,2585
93963.0,2060
93964.0,1320
93965.0,40
93966.0,60
93967.0,60
93968.0,2585
93969.0,1301
93970.0,2060
93971.0,1140
93972.0,2522
93973.0,1300
93974.0,1920
93975.0,2280
93976.0,1281
93977.0,2522
93978.0,10
93979.0,2582
93980.0,1302
93981.0,1920
93982.0,2060
93983.0,10
93984.0,2280
93985.0,2705
93986.0,2582
93987.0,1320
93988.0,2583
93989.0,1560
93990.0,1320
93991.0,2582
93992.0,1160
93993.0,10
93994.0,1140
93995.0,2583
93996.0,10
93997.0,2583
93998.0,2905
93999.0,1920
94000.0,2585
94001.0,2583
94002.0,2403
94003.0,10
94004.0,2462
94005.0,2585
94006.0,2705
94007.0,2583
94008.0,2060
94009.0,2280
94010.0,2280
94011.0,2585
94012.0,2403
94013.0,1320
94014.0,50
94015.0,1280
94016.0,1560
94017.0,2583
94018.0,2280
94019.0,2522
94020.0,1281
94021.0,2462
94022.0,1300
94023.0,1280
94024.0,1302
94025.0,1320
94026.0,1281
94027.0,1300
94028.0,1300
94029.0,2583
94030.0,2280
94031.0,10
94032.0,2583
94033.0,2583
94034.0,1560
94035.0,2585
94036.0,2585
94037.0,1302
94038.0,40
94039.0,2522
94040.0,1320
94041.0,40
94042.0,1920
94043.0,1160
94044.0,2403
94045.0,1300
94046.0,2522
94047.0,2583
94048.0,2585
94049.0,10
94050.0,1560
94051.0,2403
94052.0,1300
94053.0,1560
94054.0,1281
94055.0,2403
94056.0,2403
94057.0,1160
94058.0,1560
94059.0,1920
94060.0,2280
94061.0,2280
94062.0,10
94063.0,1940
94064.0,1281
94065.0,1180
94066.0,1140
94067.0,1301
94068.0,1320
94069.0,1301
94070.0,40
94071.0,2583
94072.0,1920
94073.0,1140
94074.0,2462
94075.0,50
94076.0,2060
94077.0,60
94078.0,2582
94079.0,1280
94080.0,1300
94081.0,2522
94082.0,50
94083.0,1560
94084.0,10
94085.0,2403
94086.0,2060
94087.0,1560
94088.0,2403
94089.0,1160
94090.0,1560
94091.0,2583
94092.0,60
94093.0,1560
94094.0,1281
94095.0,1302
94096.0,1300
94097.0,10
94098.0,1281
94099.0,10
94100.0,1140
94101.0,50
94102.0,10
94103.0,2585
94104.0,1180
94105.0,2220
94106.0,50
94107.0,2583
94108.0,1320
94109.0,2403
94110.0,2583
94111.0,2220
94112.0,1320
94113.0,40
94114.0,1281
94115.0,2582
94116.0,2522
94117.0,1320
94118.0,1560
94119.0,1320
94120.0,2060
94121.0,1920
94122.0,2583
94123.0,2583
94124.0,2280
94125.0,1140
94126.0,1280
94127.0,2522
94128.0,2583
94129.0,2280
94130.0,1300
94131.0,2522
94132.0,1920
94133.0,2583
94134.0,2280
94135.0,1180
94136.0,2220
94137.0,10
94138.0,1300
94139.0,1920
94140.0,1560
94141.0,2583
94142.0,2403
94143.0,1300
94144.0,2585
94145.0,2583
94146.0,2280
94147.0,1160
94148.0,2522
94149.0,1320
94150.0,2522
94151.0,2060
94152.0,2280
94153.0,1140
94154.0,2585
94155.0,1280
94156.0,1320
94157.0,40
94158.0,1560
94159.0,2060
94160.0,2705
94161.0,2403
94162.0,1920
94163.0,1301
94164.0,2060
94165.0,2060
94166.0,10
94167.0,1560
94168.0,40
94169.0,2280
94170.0,2280
94171.0,1300
94172.0,1300
94173.0,1320
94174.0,2583
94175.0,2280
94176.0,2280
94177.0,2060
94178.0,1940
94179.0,50
94180.0,10
94181.0,2583
94182.0,2060
94183.0,2220
94184.0,2583
94185.0,1140
94186.0,2583
94187.0,2583
94188.0,2280
94189.0,2522
94190.0,2060
94191.0,1140
94192.0,1280
94193.0,2403
94194.0,2060
94195.0,1920
94196.0,1920
94197.0,2280
94198.0,2583
94199.0,2585
94200.0,1300
94201.0,2705
94202.0,2522
94203.0,60
94204.0,1560
94205.0,1281
94206.0,1560
94207.0,10
94208.0,2585
94209.0,1280
94210.0,1320
94211.0,1180
94212.0,1160
94213.0,1300
94214.0,1560
94215.0,2583
94216.0,2583
94217.0,2403
94218.0,2060
94219.0,2583
94220.0,1560
94221.0,2582
94222.0,2583
94223.0,2522
94224.0,2582
94225.0,50
94226.0,2280
94227.0,2280
94228.0,40
94229.0,2583
94230.0,2403
94231.0,2583
94232.0,2403
94233.0,1920
94234.0,1140
94235.0,1281
94236.0,2280
94237.0,2585
94238.0,10
94239.0,10
94240.0,1920
94241.0,60
94242.0,1160
94243.0,2905
94244.0,2522
94245.0,2705
94246.0,2280
94247.0,2583
94248.0,2905
94249.0,2522
94250.0,2280
94251.0,2280
94252.0,1300
94253.0,2905
94254.0,2403
94255.0,2403
94256.0,1160
94257.0,40
94258.0,1920
94259.0,2585
94260.0,2403
94261.0,2522
94262.0,2280
94263.0,2583
94264.0,2583
94265.0,2280
94266.0,2905
94267.0,1281
94268.0,2583
94269.0,1302
94270.0,1300
94271.0,1281
94272.0,1160
94273.0,1302
94274.0,1160
94275.0,1560
94276.0,2583
94277.0,1280
94278.0,2582
94279.0,2582
94280.0,1940
94281.0,2280
94282.0,1281
94283.0,2583
94284.0,2905
94285.0,2705
94286.0,1280
94287.0,1300
94288.0,2583
94289.0,2280
94290.0,1920
94291.0,2280
94292.0,2583
94293.0,2403
94294.0,10
94295.0,1320
94296.0,1920
94297.0,1160
94298.0,10
94299.0,1320
94300.0,1301
94301.0,2403
94302.0,1920
94303.0,1280
94304.0,2705
94305.0,10
94306.0,2522
94307.0,1281
94308.0,1302
94309.0,1560
94310.0,1320
94311.0,1300
94312.0,1560
94313.0,2705
94314.0,2583
94315.0,2522
94316.0,2583
94317.0,1302
94318.0,1560
94319.0,1160
94320.0,2522
94321.0,2403
94322.0,2583
94323.0,2060
94324.0,1300
94325.0,2403
94326.0,1560
94327.0,1302
94328.0,2583
94329.0,1560
94330.0,2280
94331.0,2705
94332.0,40
94333.0,2280
94334.0,1140
94335.0,2583
94336.0,1560
94337.0,2522
94338.0,2522
94339.0,1300
94340.0,2403
94341.0,1140
94342.0,1300
94343.0,50
94344.0,10
94345.0,1320
94346.0,1920
94347.0,10
94348.0,1140
94349.0,2905
94350.0,2582
94351.0,1140
94352.0,1281
94353.0,2060
94354.0,1300
94355.0,1320
94356.0,2060
94357.0,2583
94358.0,2905
94359.0,2583
94360.0,1560
94361.0,1920
94362.0,2705
94363.0,2583
94364.0,1300
94365.0,1300
94366.0,2060
94367.0,10
94368.0,1320
94369.0,1300
94370.0,2583
94371.0,2582
94372.0,1320
94373.0,10
94374.0,1920
94375.0,1560
94376.0,2280
94377.0,1320
94378.0,2583
94379.0,2462
94380.0,2060
94381.0,2583
94382.0,1160
94383.0,2582
94384.0,2403
94385.0,2582
94386.0,2280
94387.0,1160
94388.0,10
94389.0,1300
94390.0,2905
94391.0,2583
94392.0,2403
94393.0,1920
94394.0,2280
94395.0,2583
94396.0,2583
94397.0,2522
94398.0,2403
94399.0,2060
94400.0,1320
94401.0,1320
94402.0,10
94403.0,2583
94404.0,2585
94405.0,1320
94406.0,2583
94407.0,1300
94408.0,1281
94409.0,1160
94410.0,10
94411.0,2705
94412.0,1302
94413.0,1300
94414.0,2060
94415.0,2280
94416.0,2220
94417.0,1300
94418.0,1300
94419.0,2583
94420.0,40
94421.0,2583
94422.0,40
94423.0,2583
94424.0,1320
94425.0,1160
94426.0,2583
94427.0,2583
94428.0,2403
94429.0,2582
94430.0,2403
94431.0,1280
94432.0,2705
94433.0,2280
94434.0,1280
94435.0,1160
94436.0,2280
94437.0,2060
94438.0,10
94439.0,40
94440.0,2403
94441.0,1560
94442.0,2583
94443.0,1300
94444.0,2585
94445.0,1920
94446.0,1300
94447.0,1160
94448.0,2462
94449.0,2403
94450.0,2462
94451.0,1920
94452.0,2403
94453.0,10
94454.0,1920
94455.0,1280
94456.0,2583
94457.0,1160
94458.0,10
94459.0,50
94460.0,50
94461.0,1280
94462.0,1300
94463.0,1560
94464.0,1560
94465.0,1920
94466.0,2522
94467.0,2582
94468.0,2403
94469.0,1160
94470.0,60
94471.0,2585
94472.0,50
94473.0,2522
94474.0,2280
94475.0,2522
94476.0,2585
94477.0,2522
94478.0,2585
94479.0,60
94480.0,2280
94481.0,2583
94482.0,2583
94483.0,2060
94484.0,2583
94485.0,1320
94486.0,2280
94487.0,1160
94488.0,2582
94489.0,40
94490.0,1300
94491.0,2583
94492.0,1300
94493.0,1301
94494.0,1140
94495.0,1140
94496.0,2583
94497.0,1560
94498.0,2583
94499.0,2462
94500.0,2280
94501.0,2583
94502.0,2583
94503.0,2583
94504.0,2522
94505.0,10
94506.0,1300
94507.0,1140
94508.0,1320
94509.0,60
94510.0,2060
94511.0,1320
94512.0,2522
94513.0,1560
94514.0,1300
94515.0,2705
94516.0,1560
94517.0,2280
94518.0,1160
94519.0,2705
94520.0,2403
94521.0,1140
94522.0,1300
94523.0,2705
94524.0,2403
94525.0,2403
94526.0,1920
94527.0,1140
94528.0,1140
94529.0,1140
94530.0,1160
94531.0,2583
94532.0,1560
94533.0,10
94534.0,2522
94535.0,2583
94536.0,1281
94537.0,1281
94538.0,2582
94539.0,1160
94540.0,1280
94541.0,50
94542.0,1560
94543.0,1302
94544.0,2705
94545.0,2280
94546.0,2403
94547.0,1280
94548.0,2403
94549.0,1281
94550.0,1560
94551.0,10
94552.0,2220
94553.0,1560
94554.0,1300
94555.0,1140
94556.0,1560
94557.0,2522
94558.0,1140
94559.0,2522
94560.0,1940
94561.0,2522
94562.0,1920
94563.0,1920
94564.0,1300
94565.0,1302
94566.0,2583
94567.0,2583
94568.0,2522
94569.0,2060
94570.0,50
94571.0,1140
94572.0,10
94573.0,2583
94574.0,1140
94575.0,1180
94576.0,2583
94577.0,2280
94578.0,2280
94579.0,2585
94580.0,1281
94581.0,2522
94582.0,1140
94583.0,2585
94584.0,2522
94585.0,1302
94586.0,2522
94587.0,1160
94588.0,2403
94589.0,2582
94590.0,2705
94591.0,1280
94592.0,1140
94593.0,10
94594.0,1280
94595.0,2705
94596.0,1281
94597.0,2280
94598.0,1320
94599.0,2060
94600.0,1560
94601.0,50
94602.0,1302
94603.0,2582
94604.0,2522
94605.0,2583
94606.0,60
94607.0,2583
94608.0,2705
94609.0,1560
94610.0,1320
94611.0,1160
94612.0,2403
94613.0,1920
94614.0,2522
94615.0,2280
94616.0,2403
94617.0,2583
94618.0,2522
94619.0,2280
94620.0,1920
94621.0,1302
94622.0,1302
94623.0,1300
94624.0,1140
94625.0,2583
94626.0,2583
94627.0,2403
94628.0,2522
94629.0,1140
94630.0,1281
94631.0,2060
94632.0,1300
94633.0,2060
94634.0,10
94635.0,2280
94636.0,2522
94637.0,1940
94638.0,1560
94639.0,2583
94640.0,2522
94641.0,1920
94642.0,2522
94643.0,1560
94644.0,2403
94645.0,1280
94646.0,2403
94647.0,10
94648.0,1300
94649.0,1920
94650.0,2060
94651.0,1920
94652.0,2403
94653.0,2280
94654.0,1940
94655.0,2583
94656.0,2705
94657.0,2462
94658.0,2403
94659.0,1920
94660.0,1300
94661.0,1160
94662.0,1560
94663.0,2582
94664.0,2462
94665.0,2583
94666.0,2585
94667.0,2522
94668.0,1560
94669.0,10
94670.0,1300
94671.0,1300
94672.0,1560
94673.0,2583
94674.0,1560
94675.0,1920
94676.0,2522
94677.0,2583
94678.0,1280
94679.0,1320
94680.0,10
94681.0,2060
94682.0,1920
94683.0,1302
94684.0,2280
94685.0,1160
94686.0,10
94687.0,2060
94688.0,1140
94689.0,1560
94690.0,1302
94691.0,2583
94692.0,2522
94693.0,10
94694.0,2403
94695.0,2403
94696.0,50
94697.0,1560
94698.0,50
94699.0,1560
94700.0,1160
94701.0,50
94702.0,2280
94703.0,1281
94704.0,2280
94705.0,2403
94706.0,1280
94707.0,1560
94708.0,2583
94709.0,2522
94710.0,1280
94711.0,1920
94712.0,2705
94713.0,2583
94714.0,2583
94715.0,1140
94716.0,1300
94717.0,2522
94718.0,2583
94719.0,10
94720.0,1281
94721.0,2522
94722.0,2583
94723.0,2280
94724.0,2905
94725.0,2585
94726.0,2522
94727.0,1940
94728.0,2582
94729.0,1160
94730.0,2583
94731.0,1920
94732.0,2705
94733.0,2583
94734.0,1300
94735.0,2280
94736.0,2060
94737.0,1280
94738.0,2060
94739.0,2280
94740.0,2280
94741.0,2280
94742.0,2220
94743.0,2705
94744.0,2582
94745.0,1280
94746.0,2583
94747.0,1920
94748.0,2585
94749.0,2705
94750.0,2583
94751.0,10
94752.0,2583
94753.0,2583
94754.0,2403
94755.0,60
94756.0,1281
94757.0,1281
94758.0,2403
94759.0,2583
94760.0,2583
94761.0,2280
94762.0,1920
94763.0,1920
94764.0,2583
94765.0,1280
94766.0,2403
94767.0,1940
94768.0,1920
94769.0,2280
94770.0,1940
94771.0,2583
94772.0,2583
94773.0,2585
94774.0,2280
94775.0,1920
94776.0,10
94777.0,2582
94778.0,2585
94779.0,1300
94780.0,2583
94781.0,2403
94782.0,2060
94783.0,2583
94784.0,1280
94785.0,2585
94786.0,2060
94787.0,1320
94788.0,1281
94789.0,2060
94790.0,10
94791.0,1300
94792.0,2280
94793.0,1281
94794.0,2403
94795.0,1300
94796.0,2522
94797.0,2220
94798.0,60
94799.0,1300
94800.0,1302
94801.0,2403
94802.0,1320
94803.0,1920
94804.0,2060
94805.0,2060
94806.0,2403
94807.0,10
94808.0,2280
94809.0,1920
94810.0,1180
94811.0,2522
94812.0,1160
94813.0,2280
94814.0,2585
94815.0,2220
94816.0,2585
94817.0,2583
94818.0,2060
94819.0,2280
94820.0,1300
94821.0,50
94822.0,2585
94823.0,10
94824.0,2403
94825.0,1940
94826.0,1302
94827.0,1300
94828.0,1320
94829.0,1300
94830.0,1920
94831.0,2403
94832.0,2060
94833.0,1320
94834.0,2403
94835.0,2585
94836.0,1280
94837.0,2220
94838.0,2585
94839.0,2060
94840.0,1160
94841.0,2583
94842.0,10
94843.0,2403
94844.0,2280
94845.0,2583
94846.0,1281
94847.0,1300
94848.0,2585
94849.0,2403
94850.0,1560
94851.0,2905
94852.0,2522
94853.0,1920
94854.0,1302
94855.0,1301
94856.0,1320
94857.0,1281
94858.0,1300
94859.0,2403
94860.0,1140
94861.0,10
94862.0,50
94863.0,2060
94864.0,2705
94865.0,1280
94866.0,2585
94867.0,1302
94868.0,2705
94869.0,1320
94870.0,2583
94871.0,10
94872.0,1160
94873.0,1560
94874.0,2585
94875.0,1940
94876.0,1560
94877.0,1560
94878.0,1560
94879.0,1320
94880.0,2280
94881.0,1320
94882.0,1300
94883.0,1280
94884.0,1560
94885.0,2462
94886.0,2403
94887.0,1920
94888.0,2583
94889.0,2705
94890.0,1160
94891.0,1300
94892.0,1300
94893.0,50
94894.0,2280
94895.0,40
94896.0,2583
94897.0,2060
94898.0,1300
94899.0,1280
94900.0,1560
94901.0,2583
94902.0,1920
94903.0,2522
94904.0,1280
94905.0,1302
94906.0,1560
94907.0,2462
94908.0,2705
94909.0,2585
94910.0,2705
94911.0,2583
94912.0,1300
94913.0,2403
94914.0,2583
94915.0,2220
94916.0,2585
94917.0,1300
94918.0,1280
94919.0,10
94920.0,2060
94921.0,2583
94922.0,50
94923.0,1940
94924.0,2060
94925.0,2522
94926.0,1300
94927.0,2060
94928.0,1300
94929.0,1302
94930.0,2522
94931.0,2403
94932.0,2522
94933.0,1300
94934.0,1560
94935.0,2583
94936.0,2060
94937.0,1140
94938.0,2705
94939.0,1560
94940.0,2585
94941.0,2522
94942.0,2585
94943.0,2462
94944.0,2585
94945.0,40
94946.0,2583
94947.0,1300
94948.0,2583
94949.0,2280
94950.0,2583
94951.0,1280
94952.0,1300
94953.0,10
94954.0,2583
94955.0,2060
94956.0,1920
94957.0,1160
94958.0,10
94959.0,1320
94960.0,1560
94961.0,2280
94962.0,1300
94963.0,2582
94964.0,1280
94965.0,1140
94966.0,2060
94967.0,1300
94968.0,2583
94969.0,40
94970.0,2583
94971.0,2582
94972.0,1560
94973.0,2583
94974.0,2522
94975.0,1160
94976.0,1280
94977.0,2583
94978.0,1300
94979.0,2522
94980.0,1300
94981.0,2060
94982.0,2583
94983.0,2060
94984.0,1302
94985.0,1560
94986.0,2403
94987.0,1140
94988.0,2462
94989.0,10
94990.0,2705
94991.0,1160
94992.0,2583
94993.0,2583
94994.0,1281
94995.0,2583
94996.0,2522
94997.0,1320
94998.0,10
94999.0,2583
95000.0,2280
95001.0,40
95002.0,1560
95003.0,1560
95004.0,2060
95005.0,2403
95006.0,2583
95007.0,10
95008.0,1280
95009.0,2403
95010.0,1280
95011.0,2403
95012.0,2905
95013.0,40
95014.0,1140
95015.0,1280
95016.0,2462
95017.0,50
95018.0,2522
95019.0,50
95020.0,10
95021.0,2585
95022.0,2705
95023.0,40
95024.0,2583
95025.0,2220
95026.0,1302
95027.0,2583
95028.0,1560
95029.0,1560
95030.0,2582
95031.0,2582
95032.0,2522
95033.0,2585
95034.0,2583
95035.0,2583
95036.0,2220
95037.0,1560
95038.0,2522
95039.0,2462
95040.0,1320
95041.0,1160
95042.0,1280
95043.0,1920
95044.0,2280
95045.0,2582
95046.0,2583
95047.0,2280
95048.0,1160
95049.0,2060
95050.0,10
95051.0,2705
95052.0,2583
95053.0,10
95054.0,1560
95055.0,1300
95056.0,2583
95057.0,1280
95058.0,1560
95059.0,1281
95060.0,10
95061.0,2280
95062.0,1160
95063.0,2403
95064.0,2583
95065.0,2583
95066.0,2705
95067.0,10
95068.0,2583
95069.0,2522
95070.0,1160
95071.0,1280
95072.0,2462
95073.0,2583
95074.0,1320
95075.0,2583
95076.0,2582
95077.0,1160
95078.0,1560
95079.0,2403
95080.0,1302
95081.0,1140
95082.0,2705
95083.0,2462
95084.0,2582
95085.0,2522
95086.0,50
95087.0,10
95088.0,2522
95089.0,2280
95090.0,10
95091.0,1300
95092.0,1140
95093.0,1160
95094.0,2403
95095.0,10
95096.0,1920
95097.0,40
95098.0,1302
95099.0,2705
95100.0,2462
95101.0,50
95102.0,2060
95103.0,1560
95104.0,1140
95105.0,1920
95106.0,1280
95107.0,1320
95108.0,2220
95109.0,2583
95110.0,1560
95111.0,2905
95112.0,2280
95113.0,1280
95114.0,1920
95115.0,1300
95116.0,1320
95117.0,2060
95118.0,2522
95119.0,10
95120.0,2583
95121.0,2583
95122.0,1560
95123.0,2280
95124.0,2403
95125.0,50
95126.0,1560
95127.0,2585
95128.0,2280
95129.0,1280
95130.0,2403
95131.0,1160
95132.0,2280
95133.0,1281
95134.0,1160
95135.0,2583
95136.0,2060
95137.0,1560
95138.0,2583
95139.0,2705
95140.0,1280
95141.0,2060
95142.0,1300
95143.0,60
95144.0,1300
95145.0,2585
95146.0,2280
95147.0,2403
95148.0,2522
95149.0,1160
95150.0,2582
95151.0,2280
95152.0,2280
95153.0,1280
95154.0,1160
95155.0,1302
95156.0,1302
95157.0,1302
95158.0,2582
95159.0,1140
95160.0,2585
95161.0,40
95162.0,1180
95163.0,2462
95164.0,2060
95165.0,40
95166.0,2060
95167.0,2583
95168.0,2280
95169.0,2522
95170.0,1140
95171.0,2522
95172.0,2583
95173.0,2403
95174.0,1160
95175.0,1280
95176.0,50
95177.0,2522
95178.0,1560
95179.0,1940
95180.0,1560
95181.0,40
95182.0,1280
95183.0,1920
95184.0,1560
95185.0,2403
95186.0,2585
95187.0,1940
95188.0,2522
95189.0,1180
95190.0,10
95191.0,2522
95192.0,2280
95193.0,60
95194.0,1920
95195.0,1160
95196.0,2522
95197.0,2705
95198.0,2280
95199.0,1140
95200.0,2583
95201.0,2462
95202.0,2060
95203.0,1301
95204.0,1280
95205.0,10
95206.0,10
95207.0,2522
95208.0,1140
95209.0,2280
95210.0,2583
95211.0,1302
95212.0,1300
95213.0,1140
95214.0,2280
95215.0,1920
95216.0,2583
95217.0,2220
95218.0,2280
95219.0,1300
95220.0,1300
95221.0,1560
95222.0,2280
95223.0,2585
95224.0,2280
95225.0,2583
95226.0,2582
95227.0,10
95228.0,2705
95229.0,2705
95230.0,2585
95231.0,2060
95232.0,1300
95233.0,2280
95234.0,50
95235.0,1300
95236.0,1300
95237.0,1280
95238.0,2583
95239.0,2220
95240.0,2522
95241.0,2280
95242.0,2583
95243.0,2403
95244.0,1301
95245.0,2060
95246.0,1300
95247.0,1320
95248.0,2060
95249.0,2220
95250.0,2583
95251.0,40
95252.0,1920
95253.0,1160
95254.0,10
95255.0,60
95256.0,1280
95257.0,2583
95258.0,2583
95259.0,2583
95260.0,2583
95261.0,2522
95262.0,1560
95263.0,10
95264.0,1560
95265.0,2522
95266.0,2522
95267.0,1300
95268.0,2583
95269.0,1300
95270.0,1160
95271.0,2060
95272.0,50
95273.0,1301
95274.0,2583
95275.0,1560
95276.0,1920
95277.0,1300
95278.0,2583
95279.0,1300
95280.0,2583
95281.0,2583
95282.0,1560
95283.0,1920
95284.0,50
95285.0,1300
95286.0,1920
95287.0,2522
95288.0,1560
95289.0,2585
95290.0,1560
95291.0,2403
95292.0,2522
95293.0,1160
95294.0,2583
95295.0,2403
95296.0,2280
95297.0,1920
95298.0,1302
95299.0,2522
95300.0,2522
95301.0,2582
95302.0,2060
95303.0,1280
95304.0,2403
95305.0,1280
95306.0,2403
95307.0,1140
95308.0,1160
95309.0,1920
95310.0,2583
95311.0,1280
95312.0,2522
95313.0,1281
95314.0,60
95315.0,1920
95316.0,2403
95317.0,2522
95318.0,1560
95319.0,1140
95320.0,2583
95321.0,1280
95322.0,2280
95323.0,1300
95324.0,2060
95325.0,2705
95326.0,10
95327.0,40
95328.0,1920
95329.0,1281
95330.0,1560
95331.0,1140
95332.0,2583
95333.0,2583
95334.0,1320
95335.0,2583
95336.0,1140
95337.0,2403
95338.0,1320
95339.0,2585
95340.0,1320
95341.0,2582
95342.0,2060
95343.0,10
95344.0,40
95345.0,1302
95346.0,2583
95347.0,2462
95348.0,2583
95349.0,1920
95350.0,2522
95351.0,1302
95352.0,2585
95353.0,10
95354.0,1560
95355.0,2522
95356.0,2583
95357.0,1281
95358.0,1300
95359.0,1560
95360.0,2060
95361.0,2582
95362.0,2583
95363.0,1280
95364.0,2060
95365.0,2582
95366.0,2585
95367.0,1920
95368.0,2585
95369.0,1300
95370.0,1301
95371.0,2462
95372.0,2705
95373.0,2583
95374.0,2220
95375.0,1281
95376.0,10
95377.0,1280
95378.0,2522
95379.0,1280
95380.0,2280
95381.0,50
95382.0,2905
95383.0,40
95384.0,1560
95385.0,2060
95386.0,1920
95387.0,1281
95388.0,1301
95389.0,10
95390.0,2403
95391.0,10
95392.0,2583
95393.0,2220
95394.0,2585
95395.0,2522
95396.0,1281
95397.0,1300
95398.0,2280
95399.0,10
95400.0,1160
95401.0,40
95402.0,1320
95403.0,1940
95404.0,2905
95405.0,1320
95406.0,2705
95407.0,1302
95408.0,2583
95409.0,10
95410.0,2280
95411.0,1281
95412.0,10
95413.0,50
95414.0,2582
95415.0,2280
95416.0,2220
95417.0,1300
95418.0,10
95419.0,2280
95420.0,2905
95421.0,1302
95422.0,2280
95423.0,2582
95424.0,2585
95425.0,2583
95426.0,1560
95427.0,2585
95428.0,2220
95429.0,2522
95430.0,1302
95431.0,2220
95432.0,1560
95433.0,1160
95434.0,2403
95435.0,1160
95436.0,2522
95437.0,1280
95438.0,1300
95439.0,1140
95440.0,2220
95441.0,2280
95442.0,1140
95443.0,2583
95444.0,1320
95445.0,1560
95446.0,1560
95447.0,1300
95448.0,2280
95449.0,10
95450.0,1300
95451.0,2060
95452.0,2522
95453.0,2220
95454.0,2403
95455.0,1281
95456.0,1560
95457.0,40
95458.0,2583
95459.0,1300
95460.0,1560
95461.0,2522
95462.0,1140
95463.0,2522
95464.0,2522
95465.0,1560
95466.0,1560
95467.0,1280
95468.0,10
95469.0,1280
95470.0,2280
95471.0,2583
95472.0,2522
95473.0,1140
95474.0,2522
95475.0,2403
95476.0,1560
95477.0,2585
95478.0,2060
95479.0,1300
95480.0,2522
95481.0,2522
95482.0,1160
95483.0,1160
95484.0,2060
95485.0,1160
95486.0,1320
95487.0,40
95488.0,2583
95489.0,1920
95490.0,2522
95491.0,60
95492.0,2280
95493.0,1281
95494.0,2583
95495.0,2705
95496.0,10
95497.0,2582
95498.0,2060
95499.0,1302
95500.0,1920
95501.0,2583
95502.0,1160
95503.0,1320
95504.0,1920
95505.0,2060
95506.0,1320
95507.0,1160
95508.0,1140
95509.0,1300
95510.0,2403
95511.0,1302
95512.0,1300
95513.0,2280
95514.0,2583
95515.0,2583
95516.0,1160
95517.0,2060
95518.0,1281
95519.0,40
95520.0,1301
95521.0,10
95522.0,1160
95523.0,1302
95524.0,2060
95525.0,2522
95526.0,2280
95527.0,2583
95528.0,1180
95529.0,1920
95530.0,2583
95531.0,2705
95532.0,10
95533.0,40
95534.0,2582
95535.0,2583
95536.0,40
95537.0,2583
95538.0,2280
95539.0,1281
95540.0,2280
95541.0,1160
95542.0,1320
95543.0,2522
95544.0,1920
95545.0,1302
95546.0,1160
95547.0,1160
95548.0,2585
95549.0,2583
95550.0,10
95551.0,1320
95552.0,1300
